"estado_num","estado","AÑO","MES","poblacion","EJ","tasa","EJF","EJM","FPE","MEN","TOR","DTRA","PRE","FCRU","ELE","CORR","TAX","DRO","VEH","VAL","v_automovil","v_camion","v_camioneta","v_jeep","v_moto","v_patrulla","v_tanque","d_cocaina","d_otras_drogas","d_marihuana","e_15_o_menos","e_15_a_20","e_20_a_30","e_30_a_50","e_50_o_mas","WEAPON","m_arma_de_fuego","m_decapitado","m_mutiliado","m_encobijado","m_asfixiado","m_calcinado","m_foza","m_golpes","m_tortura","m_vehiculo","m_otra","mens_gobierno","mens_narco","mens_otro","cartel_juarez","cartel_beltranleyva","cartel_sinaloa","cartel_familia_michoacana","cartel_zetas","cartel_otro"
"16","Michoacán de Ocampo",2010,11,8722733,30,3.43928903934122,3,25,26,2,1,8975,0,0,0,0,1,1,2,11,0,0,3,0,0,0,0,0,0,0,1,2,4,10,4,28,21,3,0,0,1,0,0,0,1,0,2,1,0,2,0,0,0,2,0,0
"16","Michoacán de Ocampo",2010,12,8722733,29,3.32464607136318,0,24,22,0,1,8366,0,0,0,0,2,1,3,11,1,1,2,0,0,0,0,0,0,0,0,2,4,11,4,24,19,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","Michoacán de Ocampo",2011,1,8876608,34,3.83029193133233,1,30,28,1,1,416,0,0,0,0,1,0,4,20,1,0,3,0,0,0,0,0,0,0,1,1,8,13,2,31,29,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"16","Michoacán de Ocampo",2011,2,8876608,36,4.0556032214107,5,25,29,1,1,1395,1,0,0,0,2,0,2,16,0,0,4,1,2,0,0,0,0,0,0,1,6,11,0,31,29,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"16","Michoacán de Ocampo",2011,3,8876608,58,6.5340274122728,4,45,39,8,6,3545,0,0,0,0,3,0,4,27,0,0,3,0,0,0,1,0,0,0,0,3,10,15,4,46,35,2,0,0,1,0,0,0,4,0,4,1,2,6,0,0,0,0,0,7
"16","Michoacán de Ocampo",2011,4,8876608,50,5.63278225195931,2,32,32,3,5,3346,0,0,0,0,1,0,1,13,0,0,3,0,0,0,0,0,0,0,0,1,6,12,6,32,29,1,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,3
"16","Michoacán de Ocampo",2011,5,8876608,61,6.87199434739035,1,47,46,3,6,6557,0,0,0,0,0,1,7,23,0,0,6,0,2,0,0,0,0,0,0,1,13,20,5,48,44,0,0,0,0,0,1,2,2,0,0,0,3,0,0,0,0,0,0,1
"16","Michoacán de Ocampo",2011,6,8876608,83,9.35041853825245,1,40,40,16,3,6723,0,0,0,0,0,0,2,20,0,0,7,0,0,0,0,0,0,0,0,6,10,15,1,41,39,1,1,0,0,1,0,0,0,0,0,0,9,7,0,0,0,5,0,9
"16","Michoacán de Ocampo",2011,7,8876608,37,4.16825886644989,0,27,26,3,0,5618,0,0,0,0,2,0,5,15,0,0,2,0,0,0,0,0,0,0,0,0,6,12,3,28,25,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,2,0,3
"16","Michoacán de Ocampo",2011,8,8876608,46,5.18215967180256,4,28,31,13,9,7243,0,0,0,0,1,0,5,14,0,0,2,0,0,0,0,0,0,0,0,2,6,11,3,32,23,4,0,0,2,0,0,1,4,0,3,2,6,5,0,0,0,4,1,2
"16","Michoacán de Ocampo",2011,9,8876608,34,3.83029193133233,5,26,29,3,4,7818,0,0,0,0,0,0,6,20,1,0,4,1,0,0,0,0,0,0,0,3,6,11,4,30,26,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,2
"16","Michoacán de Ocampo",2011,10,8876608,33,3.71763628629314,1,23,22,4,4,6615,0,0,0,0,1,0,1,15,1,1,1,0,0,0,0,0,0,0,0,1,4,9,3,23,19,0,1,0,0,0,0,0,2,0,1,0,3,1,0,0,0,1,0,2
"16","Michoacán de Ocampo",2011,11,8876608,37,4.16825886644989,3,22,24,0,1,7637,0,0,0,0,0,0,3,10,1,0,3,1,0,0,0,0,0,0,0,0,2,6,3,24,19,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0
"17","Morelos",2007,1,3276978,1,0.305159204608636,1,0,1,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2007,3,3276978,6,1.83095522765182,2,4,5,0,1,387,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2007,4,3276978,3,0.915477613825909,0,3,2,0,0,319,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2007,5,3276978,4,1.22063681843455,0,2,1,1,0,289,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"17","Morelos",2007,7,3276978,1,0.305159204608636,0,1,1,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2007,8,3276978,1,0.305159204608636,0,1,1,0,0,229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2007,9,3276978,1,0.305159204608636,0,1,1,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2007,10,3276978,6,1.83095522765182,0,3,4,0,0,1202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2007,11,3276978,4,1.22063681843455,0,4,4,0,0,1254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2007,12,3276978,2,0.610318409217273,0,2,2,0,0,676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,1,3341515,1,0.299265452945745,0,1,1,0,0,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,2,3341515,1,0.299265452945745,0,1,1,0,0,54,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,4,3341515,1,0.299265452945745,0,1,1,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,5,3341515,4,1.19706181178298,0,2,1,0,0,284,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,6,3341515,7,2.09485817062021,0,3,4,0,0,656,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,7,3341515,2,0.598530905891489,0,2,1,0,0,389,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,8,3341515,3,0.897796358837234,0,3,3,0,0,701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,9,3341515,8,2.39412362356596,0,6,5,0,1,1529,0,0,0,0,0,0,0,4,2,0,2,0,0,0,1,0,0,0,0,0,2,2,1,6,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,10,3341515,5,1.49632726472872,0,3,3,0,0,855,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,11,3341515,6,1.79559271767447,1,4,5,0,0,1585,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2008,12,3341515,4,1.19706181178298,0,3,3,0,1,1376,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2009,1,3406045,6,1.76157390756728,0,5,4,0,0,104,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"17","Morelos",2009,2,3406045,2,0.587191302522427,0,2,2,0,0,98,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"17","Morelos",2009,3,3406045,1,0.293595651261214,0,1,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2009,4,3406045,5,1.46797825630607,1,4,5,0,0,519,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,5,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"17","Morelos",2009,5,3406045,4,1.17438260504485,1,3,4,0,1,506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2009,6,3406045,8,2.34876521008971,1,6,6,0,1,981,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2009,7,3406045,11,3.22955216387335,0,8,8,0,1,1580,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"17","Morelos",2009,8,3406045,11,3.22955216387335,0,11,11,0,0,2480,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,1,2,5,1,11,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"17","Morelos",2009,9,3406045,18,5.28472172270184,1,12,12,4,1,3067,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,12,11,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,1,1,0,0
"17","Morelos",2009,10,3406045,22,6.4591043277467,1,12,13,8,4,3727,0,0,0,4,0,0,2,9,0,0,1,0,0,0,0,0,0,0,0,0,1,11,1,13,11,0,0,0,0,2,0,0,0,0,0,0,4,6,0,6,3,0,0,1
"17","Morelos",2009,11,3406045,3,0.880786953783641,0,3,3,1,0,956,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"17","Morelos",2009,12,3406045,4,1.17438260504485,0,3,3,0,0,1049,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2010,1,3470582,4,1.15254444355442,0,4,4,0,0,85,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Morelos",2010,2,3470582,6,1.72881666533164,1,5,6,1,2,258,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,5,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
"17","Morelos",2010,3,3470582,16,4.6101777742177,1,9,9,1,0,818,0,0,0,0,0,0,3,4,1,0,1,0,0,0,0,0,0,0,0,2,3,2,0,10,6,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"17","Morelos",2010,4,3470582,40,11.5254444355442,2,25,25,9,3,2588,0,0,0,0,1,1,9,16,0,0,2,0,0,0,0,0,0,0,0,4,10,8,0,25,17,3,2,1,0,0,0,0,1,0,1,1,8,0,0,2,0,0,0,15
"17","Morelos",2010,5,3470582,13,3.74576944155188,0,11,11,3,0,1476,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,11,8,2,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,6
"17","Morelos",2010,6,3470582,21,6.05085832866073,0,14,13,4,1,2277,0,0,0,0,1,1,5,10,2,0,4,2,0,0,0,0,0,0,1,1,5,6,1,14,12,2,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,7
"17","Morelos",2010,7,3470582,45,12.9661249899873,2,33,35,14,0,6905,0,0,0,0,2,2,5,19,0,0,2,0,0,0,0,0,0,0,0,2,7,9,2,35,29,0,1,0,0,1,0,0,0,0,6,0,9,5,0,0,0,0,0,16
"17","Morelos",2010,8,3470582,48,13.8305333226531,4,31,29,9,0,7209,0,0,0,0,1,1,6,16,3,0,2,0,0,0,0,0,0,0,0,4,6,7,3,32,22,5,2,1,0,0,0,0,0,0,3,4,4,1,0,0,0,0,0,10
"17","Morelos",2010,9,3470582,43,12.3898527682101,2,23,24,6,0,6465,0,0,0,0,0,0,5,7,2,0,2,0,0,0,0,0,0,0,0,3,8,9,0,25,20,1,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,7
"17","Morelos",2010,10,3470582,27,7.77967499399236,1,21,21,5,1,6345,0,0,0,0,3,0,4,8,1,0,0,0,0,0,0,0,0,0,1,2,4,4,2,22,17,2,0,0,0,0,0,1,0,0,2,1,3,1,0,0,0,0,0,12
"17","Morelos",2010,11,3470582,28,8.06781110488097,0,21,20,4,1,6775,0,0,0,0,1,1,3,13,0,0,2,0,0,0,0,0,0,0,0,2,4,9,2,21,15,3,0,0,0,0,1,0,0,0,2,1,2,1,0,0,0,2,0,5
"17","Morelos",2010,12,3470582,20,5.76272221777212,1,15,15,2,0,5248,0,1,0,0,3,1,3,9,0,0,2,0,0,0,0,0,0,0,0,1,3,7,0,15,11,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,2
"17","Morelos",2011,1,3535119,19,5.37464226805378,0,17,16,2,0,325,1,0,0,0,2,1,2,12,0,0,2,1,0,0,0,0,0,0,0,0,1,7,1,17,13,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,0,1
"17","Morelos",2011,2,3535119,24,6.78902181227846,1,19,19,3,0,916,0,0,0,0,2,0,3,11,2,0,2,1,0,0,0,0,0,0,0,0,3,5,0,20,15,1,1,0,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,4
"17","Morelos",2011,3,3535119,33,9.33490499188288,1,25,25,9,2,1870,0,0,0,0,1,0,6,14,1,0,3,0,0,0,1,0,0,0,0,0,2,10,1,25,14,5,2,0,0,2,0,0,2,0,2,2,4,7,0,0,0,0,0,10
"17","Morelos",2011,4,3535119,25,7.07189772112339,2,18,19,2,2,2087,0,0,0,0,1,0,3,13,1,0,0,0,0,0,0,0,0,0,0,0,5,9,0,20,14,1,2,0,1,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0
"17","Morelos",2011,5,3535119,19,5.37464226805378,1,18,19,3,0,2617,0,0,0,0,2,0,5,9,1,0,4,0,0,0,0,0,0,0,0,1,0,4,3,19,15,0,0,0,0,0,0,1,0,0,3,0,1,2,0,0,0,0,0,0
"17","Morelos",2011,6,3535119,16,4.52601454151897,3,12,15,1,0,2358,0,0,0,0,0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,2,3,6,0,15,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"17","Morelos",2011,7,3535119,19,5.37464226805378,2,16,18,4,1,3491,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,3,4,5,0,18,13,1,3,0,0,0,0,0,1,0,0,1,2,3,0,0,0,0,0,2
"17","Morelos",2011,8,3535119,28,7.9205254476582,2,19,21,6,3,4686,0,0,0,0,2,0,3,15,1,0,4,0,0,0,0,0,0,0,0,0,5,6,2,21,12,4,3,0,0,0,0,0,2,0,0,2,0,5,0,0,0,0,0,5
"17","Morelos",2011,9,3535119,21,5.94039408574365,1,16,17,3,0,4320,0,0,0,0,3,0,4,15,0,0,4,0,0,0,1,0,0,0,0,3,6,4,4,17,16,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0,1
"17","Morelos",2011,10,3535119,27,7.63764953881326,3,18,20,3,2,5775,0,0,0,0,0,0,0,11,0,0,1,0,0,0,1,0,0,0,0,1,3,10,1,20,15,3,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,1
"17","Morelos",2011,11,3535119,21,5.94039408574365,2,17,19,7,0,6032,0,0,0,0,0,0,4,10,0,1,1,0,0,1,0,0,0,1,0,1,4,4,1,19,14,1,1,0,0,0,0,0,0,0,3,0,2,5,0,0,0,0,1,1
"18","Nayarit",2007,5,2015620,1,0.496125261706076,0,1,1,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2007,6,2015620,2,0.992250523412151,0,2,1,0,1,326,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2007,7,2015620,2,0.992250523412151,0,1,2,0,0,381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2007,8,2015620,3,1.48837578511823,0,3,3,0,0,706,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2007,10,2015620,1,0.496125261706076,0,1,1,0,0,284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2007,11,2015620,1,0.496125261706076,0,1,1,0,1,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2007,12,2015620,1,0.496125261706076,0,1,1,0,0,356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2008,3,2069893,2,0.966233520283416,0,2,2,0,0,164,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2008,4,2069893,4,1.93246704056683,0,3,2,0,0,325,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2008,5,2069893,3,1.44935028042512,0,3,3,1,0,408,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"18","Nayarit",2008,8,2069893,1,0.483116760141708,0,1,1,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2008,9,2069893,1,0.483116760141708,0,1,1,0,0,243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2008,10,2069893,5,2.41558380070854,1,3,3,0,0,844,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2008,11,2069893,7,3.38181732099195,0,4,4,0,0,1285,0,1,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"18","Nayarit",2008,12,2069893,2,0.966233520283416,0,2,2,0,1,711,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2009,1,2124169,3,1.41231700490874,1,1,2,0,0,14,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2009,4,2124169,2,0.941544669939162,1,1,1,0,0,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2009,5,2124169,8,3.76617867975665,0,3,3,0,1,403,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2009,6,2124169,1,0.470772334969581,0,1,1,0,0,150,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2009,8,2124169,4,1.88308933987832,0,2,1,0,0,456,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18","Nayarit",2009,9,2124169,6,2.82463400981749,0,2,2,0,0,512,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2009,11,2124169,2,0.941544669939162,0,2,1,0,0,638,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18","Nayarit",2009,12,2124169,2,0.941544669939162,0,2,2,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2010,1,2178445,4,1.83617213195651,0,2,3,0,0,73,0,1,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18","Nayarit",2010,2,2178445,12,5.50851639586953,1,7,8,4,1,376,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,7,0,0,0,0,0,1,0,0,0,0,1,4,1,0,5,1,0,0,0
"18","Nayarit",2010,3,2178445,5,2.29521516494564,0,4,4,0,0,279,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Nayarit",2010,4,2178445,30,13.7712909896738,1,13,13,0,0,1443,0,2,0,0,0,0,5,10,0,0,3,0,0,0,0,0,0,0,0,2,5,8,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"18","Nayarit",2010,5,2178445,15,6.88564549483691,0,11,11,0,1,1492,0,0,0,0,1,2,3,6,1,0,5,0,0,0,0,1,0,1,0,2,1,3,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18","Nayarit",2010,6,2178445,26,11.9351188577173,0,14,14,1,2,2267,0,0,0,0,1,1,2,8,1,0,3,0,0,0,0,0,0,0,0,1,1,5,0,14,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3
"18","Nayarit",2010,7,2178445,48,22.0340655834781,0,37,34,3,2,7293,0,0,0,0,1,1,8,31,2,0,4,0,0,0,0,0,0,0,0,3,6,15,4,37,33,1,1,1,0,0,0,1,0,0,0,0,2,1,0,2,0,0,0,2
"18","Nayarit",2010,8,2178445,29,13.3122479566847,2,21,22,2,1,4917,0,2,0,0,1,2,4,20,0,0,4,1,0,0,0,0,0,0,0,2,4,7,2,22,21,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"18","Nayarit",2010,9,2178445,16,7.34468852782604,2,12,13,0,1,3572,0,0,0,0,1,0,4,11,0,0,3,1,1,0,0,0,0,0,0,0,2,7,0,14,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"18","Nayarit",2010,10,2178445,37,16.9845922205977,0,19,18,1,1,5442,0,0,0,0,0,1,6,16,3,0,5,0,0,0,0,0,0,0,0,2,1,9,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"18","Nayarit",2010,11,2178445,23,10.5579897587499,4,12,13,4,2,4487,0,0,0,0,1,0,5,13,0,0,3,0,0,0,0,0,0,0,0,0,2,7,1,14,12,1,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,2,2
"18","Nayarit",2010,12,2178445,30,13.7712909896738,0,18,17,1,0,6271,0,0,0,0,1,0,3,15,1,0,4,0,1,0,0,0,0,0,0,1,4,5,2,18,16,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,1
"18","Nayarit",2011,1,2232721,31,13.8844038283332,4,20,21,1,1,271,0,0,0,0,2,0,7,19,0,0,1,0,1,0,0,0,0,0,0,0,6,4,2,21,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
"18","Nayarit",2011,2,2232721,16,7.1661439113978,0,10,10,2,1,462,0,0,0,0,1,0,2,7,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,10,6,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
