,entidad,nom_ent,mun,nom_mun,p_total,pob_edo,prop_pob_mun
738,11,Guanajuato,12,Cuerámaro,48098,9805461,0.004905225771638886
739,4,Campeche,10,Calakmul,47967,1518965,0.03157873947062638
740,5,Coahuila de Zaragoza,6,Castaños,47943,5001962,0.009584838909212025
741,21,Puebla,143,San Salvador el Verde,47895,10774602,0.004445175793964362
742,25,Sinaloa,16,San Ignacio,47723,5233792,0.009118245432756977
743,13,Hidalgo,12,Atotonilco el Grande,47652,4694746,0.010150069886634975
744,16,Michoacán de Ocampo,113,José Sixto Verduzco,47588,7953344,0.005983395160576482
745,12,Guerrero,23,Cuajinicuilapa,47367,6243181,0.007586997717990236
746,7,Chiapas,76,Sabanilla,47358,8641538,0.0054802744604027665
747,14,Jalisco,2,Acatlán de Juárez,47191,13532532,0.003487226189452203
748,28,Tamaulipas,16,Hidalgo,47111,6069690,0.0077616814038278725
749,14,Jalisco,44,Ixtlahuacán de los Membrillos,47001,13532532,0.0034731859492369943
750,10,Durango,22,Poanas,46975,3036271,0.015471280396249214
751,28,Tamaulipas,37,Soto la Marina,46940,6069690,0.007733508630589042
752,30,Veracruz de Ignacio de la Llave,25,Ayahualulco,46895,14264380,0.0032875596415687185
753,12,Guerrero,10,Atlixtac,46866,6243181,0.0075067501646996935
754,16,Michoacán de Ocampo,73,Quiroga,46788,7953344,0.005882808539401791
755,30,Veracruz de Ignacio de la Llave,53,Cuitláhuac,46573,14264380,0.003264985929987844
756,17,Morelos,19,Tepalcingo,46464,3230988,0.014380740504143005
757,10,Durango,13,Mapimí,46345,3036271,0.015263789035958911
758,12,Guerrero,2,Ahuacuotzingo,46305,6243181,0.007416892125985135
759,30,Veracruz de Ignacio de la Llave,33,Cazones,46227,14264380,0.003240729705742556
760,30,Veracruz de Ignacio de la Llave,169,José Azueta,46185,14264380,0.003237785308579833
761,14,Jalisco,118,Yahualica de González Gallo,46176,13532532,0.003412221748302535
762,21,Puebla,50,Chichiquila,46144,10774602,0.004282663990744159
763,32,Zacatecas,19,Jalpa,46090,2745469,0.016787659959008824
764,12,Guerrero,40,Leonardo Bravo,46023,6243181,0.007371722844492255
765,15,México,52,Malinalco,45947,28021837,0.00163968550669965
766,13,Hidalgo,27,Huehuetla,45936,4694746,0.009784554904567788
767,16,Michoacán de Ocampo,64,Parácuaro,45810,7953344,0.005759841395015732
768,12,Guerrero,39,Juan R. Escudero,45632,6243181,0.007309094514479077
769,17,Morelos,15,Miacatlán,45389,3230988,0.014048024938501784
770,15,México,28,Chiautla,45328,28021837,0.0016175955916095009
771,12,Guerrero,45,Olinalá ,45312,6243181,0.007257838592217653
772,20,Oaxaca,190,San Juan Cotzocón,45301,7026438,0.00644722119514895
773,8,Chihuahua,5,Ascensión,45298,6519870,0.006947684539722418
774,24,San Luis Potosí,55,Zaragoza,45145,4836504,0.009334221578230887
775,13,Hidalgo,25,Huautla,45042,4694746,0.00959412926705726
776,15,México,59,Nextlalpan,45042,28021837,0.0016073892657358616
777,23,Quintana Roo,7,Lázaro Cárdenas,44951,2277710,0.019735172607575152
778,31,Yucatán,58,Peto,44869,3643791,0.012313823707232385
779,29,Tlaxcala,24,Panotla,44763,2139699,0.020920232238272767
780,13,Hidalgo,80,Yahualica,44481,4694746,0.00947463398445837
781,16,Michoacán de Ocampo,89,Tepalcatepec,44466,7953344,0.005590855871442251
782,21,Puebla,17,Atempan,44300,10774602,0.004111520778215288
783,28,Tamaulipas,43,Xicoténcatl,44260,6069690,0.007291970430120813
784,22,Querétaro Arteaga,9,Jalpan de Serra,44163,3201198,0.013795772707592595
785,30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,43986,14264380,0.003083625085702989
786,15,México,16,Axapusco,43841,28021837,0.0015645298343573977
787,29,Tlaxcala,23,Natívitas,43788,2139699,0.02046456066951473
788,24,San Luis Potosí,29,San Martín Chalchicuautla,43751,4836504,0.009045996860542242
789,14,Jalisco,37,El Grullo,43743,13532532,0.0032324327775467296
790,18,Nayarit,14,Santa María del Oro,43665,1907068,0.0228964043232858
791,16,Michoacán de Ocampo,10,Arteaga,43634,7953344,0.005486245785420573
792,15,México,26,Chapa de Mota,43514,28021837,0.0015528603638655096
793,7,Chiapas,44,Ixtapa,43500,8641538,0.00503382615455721
794,32,Zacatecas,48,Tlaltenango de Sánchez Román,43376,2745469,0.015799122117204748
795,16,Michoacán de Ocampo,8,Aquila,43348,7953344,0.005450286068350621
796,30,Veracruz de Ignacio de la Llave,117,Omealca,43282,14264380,0.0030342713808802066
797,30,Veracruz de Ignacio de la Llave,21,Atoyac,43218,14264380,0.0030297846804417717
798,14,Jalisco,3,Ahualulco de Mercado,43026,13532532,0.0031794493447345994
799,15,México,75,San Martín de las Pirámides,43022,28021837,0.001535302628446522
800,32,Zacatecas,16,General Pánfilo Natera,42870,2745469,0.015614818451783648
801,11,Guanajuato,13,Doctor Mora,42630,9805461,0.004347577334711749
802,8,Chihuahua,52,Ojinaga,42516,6519870,0.00652098891542316
803,16,Michoacán de Ocampo,103,Venustiano Carranza,42494,7953344,0.005342909850246639
804,20,Oaxaca,559,San Juan Bautista Valle Nacional,42470,7026438,0.006044314345334008
805,20,Oaxaca,439,Santa María Tonameca,42468,7026438,0.006044029706090056
806,14,Jalisco,47,Jamay,42465,13532532,0.0031379936880991674
807,26,Sonora,12,Bácum,42380,4811876,0.008807375751162333
808,21,Puebla,106,Ocoyucan,42376,10774602,0.003932952697463906
809,8,Chihuahua,65,Urique,42373,6519870,0.006499055962772264
810,18,Nayarit,11,Ruíz,42209,1907068,0.02213292866326738
811,32,Zacatecas,14,General Francisco R. Murguía,42145,2745469,0.01535074699441152
812,16,Michoacán de Ocampo,68,Peribán,42117,7953344,0.005295508405018065
813,15,México,50,Juchitepec,42066,28021837,0.0015011863783234481
814,12,Guerrero,67,Tlapehuala,42011,6243181,0.00672910171913965
815,30,Veracruz de Ignacio de la Llave,51,Coyutla,41788,14264380,0.0029295349675204953
816,21,Puebla,205,Yehualtepec,41763,10774602,0.003876059644708918
817,12,Guerrero,27,Cutzamala de Pinzón,41694,6243181,0.0066783263211494266
818,31,Yucatán,48,Maxcanú,41671,3643791,0.011436166344337532
819,11,Guanajuato,22,Ocampo,41594,9805461,0.004241921924935502
820,32,Zacatecas,29,Miguel Auza,41390,2745469,0.015075748442251579
821,16,Michoacán de Ocampo,61,Ocampo,41380,7953344,0.005202842980260881
822,24,San Luis Potosí,12,Tancanhuitz,41327,4836504,0.00854480839879384
823,13,Hidalgo,18,Chapulhuacán,41269,4694746,0.008790464915460814
824,10,Durango,38,Vicente Guerrero,41240,3036271,0.013582450314876373
825,26,Sonora,71,Benito Juárez,41202,4811876,0.008562564787621295
826,20,Oaxaca,406,Santa María Chilchotla,41164,7026438,0.0058584449190329435
827,8,Chihuahua,10,Buenaventura,41158,6519870,0.006312702553885277
828,12,Guerrero,73,Zirándaro,40999,6243181,0.006567004864987896
829,24,San Luis Potosí,8,Cerritos,40921,4836504,0.008460863466669313
830,30,Veracruz de Ignacio de la Llave,100,Manlio Fabio Altamirano,40857,14264380,0.0028642674970801394
831,8,Chihuahua,48,Namiquipa,40857,6519870,0.006266535989214509
832,24,San Luis Potosí,15,Charcas,40829,4836504,0.008441841462345528
833,7,Chiapas,21,Copainalá,40818,8641538,0.004723464735096924
834,30,Veracruz de Ignacio de la Llave,159,Tehuipango,40812,14264380,0.002861112785834365
835,21,Puebla,195,Vicente Guerrero,40800,10774602,0.003786682793480446
836,15,México,7,Amanalco,40686,28021837,0.001451939071660434
837,14,Jalisco,43,La Huerta,40585,13532532,0.0029990692059697326
838,5,Coahuila de Zaragoza,3,Allende,40513,5001962,0.008099421786890824
839,30,Veracruz de Ignacio de la Llave,134,Puente Nacional,40492,14264380,0.002838679283642191
840,5,Coahuila de Zaragoza,4,Arteaga,40381,5001962,0.008073032142187405
841,13,Hidalgo,37,Metztitlán,40360,4694746,0.008596844216918231
842,7,Chiapas,48,Juárez,40358,8641538,0.00467023347001425
843,7,Chiapas,39,Huitiupán,40229,8641538,0.004655305571762804
844,8,Chihuahua,2,Aldama,40168,6519870,0.006160859035532917
845,15,México,43,Xalatlaco,40026,28021837,0.0014283860119520357
846,10,Durango,36,Tlahualilo,39896,3036271,0.013139802079590392
847,16,Michoacán de Ocampo,33,Gabriel Zamora,39819,7953344,0.0050065733356937665
848,20,Oaxaca,399,Santa María Atzompa,39780,7026438,0.005661474562217727
849,20,Oaxaca,232,San Lucas Ojitlán,39778,7026438,0.005661189922973774
850,14,Jalisco,105,Tototlán,39737,13532532,0.002936405397009222
851,10,Durango,26,San Dimas,39599,3036271,0.013041984724024963
852,21,Puebla,35,Coxcatlán,39581,10774602,0.0036735463639399396
853,7,Chiapas,5,Amatán,39487,8641538,0.004569441226781622
854,5,Coahuila de Zaragoza,31,San Buenaventura,39462,5001962,0.007889304237017395
855,12,Guerrero,74,Zitlala,39436,6243181,0.006316651719692253
856,13,Hidalgo,50,Progreso de Obregón,39352,4694746,0.00838213611556408
857,15,México,30,Chiconcuac,39312,28021837,0.0014029058837220416
858,29,Tlaxcala,39,Xaloztoc,39305,2139699,0.01836940616413804
859,6,Colima,3,Comala,39258,1140082,0.03443436524741203
860,21,Puebla,116,Quimixtlán,39234,10774602,0.0036413409980247994
861,29,Tlaxcala,36,Totolac,39214,2139699,0.018326876817720623
862,20,Oaxaca,68,Ocotlán de Morelos,39185,7026438,0.005576794387141821
863,16,Michoacán de Ocampo,22,Charo,38977,7953344,0.004900705916907404
864,16,Michoacán de Ocampo,16,Coeneo,38971,7953344,0.004899951517248593
865,29,Tlaxcala,28,Teolocholco,38886,2139699,0.01817358422843587
866,30,Veracruz de Ignacio de la Llave,80,Ixhuatlán del Café,38822,14264380,0.0027216044440767843
867,5,Coahuila de Zaragoza,36,Viesca,38784,5001962,0.0077537574255862
868,32,Zacatecas,40,Sain Alto,38775,2745469,0.014123270013247282
869,30,Veracruz de Ignacio de la Llave,72,Huayacocotla,38705,14264380,0.0027134021948377707
870,7,Chiapas,66,Pantelhó,38626,8641538,0.004469806184963834
871,11,Guanajuato,43,Victoria,38491,9805461,0.003925465615538117
872,20,Oaxaca,401,Santa María Colotepec,38468,7026438,0.005474751218184804
873,14,Jalisco,33,Degollado,38441,13532532,0.0028406361795412713
874,24,San Luis Potosí,41,Tanlajás,38387,4836504,0.007936931304098994
875,30,Veracruz de Ignacio de la Llave,26,Banderilla,38383,14264380,0.002690828483256896
876,30,Veracruz de Ignacio de la Llave,147,Soledad Atzompa,38378,14264380,0.002690477959785143
877,21,Puebla,169,Tepexi de Rodríguez,38327,10774602,0.0035571615545520845
878,16,Michoacán de Ocampo,15,Coalcomán de Vázquez Pallares,38229,7953344,0.004806657426109068
879,14,Jalisco,96,Tizapán el Alto,38178,13532532,0.002821201531243377
880,21,Puebla,183,Tlaola,38049,10774602,0.00353136013747886
881,7,Chiapas,38,Huixtán,38036,8641538,0.00440153130148823
882,30,Veracruz de Ignacio de la Llave,49,Cotaxtla,37986,14264380,0.00266299691959973
883,14,Jalisco,21,Casimiro Castillo,37905,13532532,0.002801027922934156
884,22,Querétaro Arteaga,10,Landa de Matamoros,37904,3201198,0.01184056718765912
885,30,Veracruz de Ignacio de la Llave,127,La Perla,37894,14264380,0.00265654728771948
886,14,Jalisco,55,Magdalena,37881,13532532,0.0027992544189069718
887,30,Veracruz de Ignacio de la Llave,112,Naolinco,37817,14264380,0.0026511492262544884
888,13,Hidalgo,11,Atlapexco,37575,4694746,0.008003627885299866
889,16,Michoacán de Ocampo,3,Álvaro Obregón,37492,7953344,0.004713992001351884
890,30,Veracruz de Ignacio de la Llave,192,Vega de Alatorre,37476,14264380,0.002627243525480953
891,12,Guerrero,30,Florencio Villarreal,37444,6243181,0.005997583603614888
892,30,Veracruz de Ignacio de la Llave,6,Acultzingo,37408,14264380,0.0026224764062651165
893,21,Puebla,217,Zoquitlán,37395,10774602,0.0034706618397598353
894,30,Veracruz de Ignacio de la Llave,97,Lerdo de Tejada,37326,14264380,0.0026167278213283717
895,16,Michoacán de Ocampo,47,Jungapeo,37262,7953344,0.004685073347764161
896,14,Jalisco,1,Acatic,37259,13532532,0.002753291106202446
897,21,Puebla,212,Zautla,37137,10774602,0.003446716639742238
898,30,Veracruz de Ignacio de la Llave,205,El Higo,37119,14264380,0.0026022161495978095
899,24,San Luis Potosí,58,El Naranjo,37110,4836504,0.007672897613648206
900,21,Puebla,47,Chiautla,37046,10774602,0.0034382708521391325
901,32,Zacatecas,22,Juan Aldama,37022,2745469,0.013484763441146122
902,30,Veracruz de Ignacio de la Llave,157,Castillo de Teayo,37002,14264380,0.002594013900358796
903,21,Puebla,149,Santiago Miahuatlán,36979,10774602,0.0034320525250027796
904,7,Chiapas,86,Suchiapa,36975,8641538,0.004278752231373628
905,11,Guanajuato,16,Huanímaro,36950,9805461,0.0037683082926952645
906,20,Oaxaca,570,Zimatlán de Álvarez,36859,7026438,0.005245758946424917
907,24,San Luis Potosí,22,Moctezuma,36855,4836504,0.007620173579924673
908,16,Michoacán de Ocampo,62,Pajacuarán,36850,7953344,0.004633271237859195
909,14,Jalisco,45,Ixtlahuacán del Río,36755,13532532,0.0027160475216315766
910,19,Nuevo León,5,Anáhuac,36742,8412172,0.004367718586828705
911,30,Veracruz de Ignacio de la Llave,172,Texistepec,36645,14264380,0.002568986524475652
912,21,Puebla,58,Chilchotla,36626,10774602,0.0033992902939709514
913,16,Michoacán de Ocampo,19,Cotija,36584,7953344,0.00459982618631861
914,21,Puebla,111,Pantepec,36583,10774602,0.003395299427301352
915,21,Puebla,189,Tochtepec,36565,10774602,0.003393628831951287
916,21,Puebla,109,Pahuatlán,36418,10774602,0.0033799856365924236
917,21,Puebla,153,Tecali de Herrera,36403,10774602,0.0033785934738007027
918,13,Hidalgo,78,Xochiatipan,36336,4694746,0.007739715844052053
919,20,Oaxaca,171,San José Tenango,36274,7026438,0.005162501967568774
920,31,Yucatán,33,Halachó,36250,3643791,0.009948430082845038
921,12,Guerrero,62,Tlacoachistlahuaca,36171,6243181,0.00579368113786866
922,14,Jalisco,48,Jesús María,36009,13532532,0.002660921104786599
923,30,Veracruz de Ignacio de la Llave,22,Atzacan,35925,14264380,0.002518511144543261
924,13,Hidalgo,1,Acatlán,35839,4694746,0.007633852821856603
925,25,Sinaloa,5,Cosalá,35807,5233792,0.006841502298906796
926,21,Puebla,99,Cañada Morelos,35757,10774602,0.003318637662903929
927,13,Hidalgo,53,San Bartolo Tutotepec,35748,4694746,0.007614469451595465
928,30,Veracruz de Ignacio de la Llave,129,Platón Sánchez,35719,14264380,0.002504069577507049
929,24,San Luis Potosí,5,Cárdenas,35673,4836504,0.0073757821765473575
930,20,Oaxaca,85,San Agustín Loxicha,35656,7026438,0.005074548441187412
931,28,Tamaulipas,7,Camargo,35577,6069690,0.00586141961121573
932,14,Jalisco,36,Etzatlán,35228,13532532,0.0026032083279019774
933,7,Chiapas,11,Bella Vista,35201,8641538,0.0040734647003808815
934,28,Tamaulipas,19,Llera,35188,6069690,0.005797330670923886
935,30,Veracruz de Ignacio de la Llave,70,Hidalgotitlán,35085,14264380,0.002459623201288805
936,1,Aguascalientes,10,El Llano,35029,2137856,0.01638510732247635
937,1,Aguascalientes,9,Tepezalá,34958,2137856,0.016351896479463536
938,30,Veracruz de Ignacio de la Llave,135,Rafael Delgado,34947,14264380,0.0024499487534684295
939,24,San Luis Potosí,1,Ahualulco,34942,4836504,0.007224639946539897
940,21,Puebla,65,General Felipe Ángeles,34907,10774602,0.003239748438039753
941,6,Colima,4,Coquimatlán,34900,1140082,0.030611833183928874
942,12,Guerrero,43,Metlatónoc,34871,6243181,0.005585453953681625
943,16,Michoacán de Ocampo,105,Vista Hermosa,34853,7953344,0.004382181884751873
944,30,Veracruz de Ignacio de la Llave,75,Ignacio de la Llave,34802,14264380,0.002439783572787601
945,10,Durango,16,Nombre de Dios,34754,3036271,0.011446277357982869
946,12,Guerrero,20,Copanatoyac,34744,6243181,0.005565111759534122
947,14,Jalisco,116,Villa Hidalgo,34722,13532532,0.0025658169513288424
948,7,Chiapas,49,Larráinzar,34652,8641538,0.0040099343427061245
949,17,Morelos,22,Tetela del Volcán,34581,3230988,0.010702918116687526
950,20,Oaxaca,28,Heroica Ciudad de Ejutla de Crespo,34506,7026438,0.004910880875914653
951,13,Hidalgo,49,Pisaflores,34491,4694746,0.0073467233371091855
